,ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Surprise,Joking
993,1245147644198031360,Since this corona shit niggas want multiple  meals cooked all damn day/night  byeeeee,0,0,0,0,0,0,1,0,0,0,1
2800,1245169185833050112,love when corona la'shay causes my stylist to cancel my appointment,0,1,0,0,0,1,1,0,0,0,0
6075,1245210139117989894,Who knew havin a big break from school could suck ? 😒 #COVID19,0,0,0,0,0,1,1,0,0,0,0
5123,1245198257489244161,"@russdiemon if Russ made a song in tittled Corona then it would be like this, Corona by Russ? 🥴",0,0,0,0,0,0,0,0,0,0,1
941,1245147140646563840,@stoolpresidente Stock market the biggest scam since Clay Travis coronavirus updates 🙂,0,0,0,0,0,0,1,0,0,0,1
4677,1245192418850484224,The coronavirus is a man made biochemical terrorist attack but y’all not ready to hear that,0,0,0,0,0,0,0,1,0,1,1
8233,1245240464871129088,Corona virus has infected persons of all the religions without any discrimination. Do we need to pray for muslims only ?,0,0,0,0,0,1,1,0,0,0,0
330,1245141881308295176,Lmaoooo my brother said my room so hot Coronavirus won’t  come in here lmaooo,0,0,0,0,0,0,0,0,0,0,1
8166,1245239192902340611,"The 🌍: Damn Corona Virus 😡😤

The Gov: April Fools 🤣🤣🤣",0,0,0,0,0,0,0,0,0,0,1
6622,1245216389876666368,"So I didn’t get the job I went to an interview for, “bc of corona we have decided to not hire anyone”🤡",0,0,0,0,0,1,0,0,0,0,1
6762,1245218042088431616,I’m so tired of the corona conspiracy theories! Can we just stay home and fucken survive please?,0,0,0,0,0,1,1,0,0,0,0
7857,1245234722848100352,Place you bets! What will kill me first? The coronavirus or my worsening depression due to the quarantine?,0,0,0,0,1,1,0,0,0,0,0
7659,1245231421410742272,"Germany are testing 75 000 people daily.

The UK is testing 8 000.

Says it’ll be 25 000 by the end of April. 😳 #COVID19",0,0,0,0,1,0,0,0,0,0,0
2190,1245161053002096644,"Once this corona virus passes, expect to see a lot of your own friends join pyramid schemes.",1,0,0,0,0,0,0,0,0,0,1
3910,1245183040101515264,Listen to granny and do as you're told yer selfish twats! #COVID19 #StayAtHome #SocialDistancing,0,1,0,0,0,0,1,0,0,0,1
3727,1245180498349043713,"@MSNBC Pentagon orders installations to stop reporting coronavirus cases as military-linked infections eclipse 1,000",0,0,0,0,0,0,0,0,1,0,0
2372,1245163439724679168,My mom asked me if corona was messing with my dating life... I said “no  mom. I don’t have a dating life to mess up“,1,0,0,0,0,0,0,0,0,0,1
8310,1245241769312296961,April Fool's everyone! The Coronavirus was all a ruse! Haha very funny amiright?,0,0,0,0,0,0,0,0,0,0,1
3793,1245181366125428737,#NowPlaying Unknown - PRED EN DIRECT DU 20 03 2020 CONTRE CORONA .mp3,0,0,0,0,0,0,0,0,1,1,0
1576,1245154069712273408,Theres always gonna b that one idiot thats gonna go too far with the Corona April Fools joke. Im just waiting to see who it is.,0,0,0,0,0,0,1,0,0,0,1
2266,1245162006119882754,I wish this coronavirus would shrink as fast as the Kardashian noses! #pandemic,0,0,0,0,0,0,0,0,0,0,1
463,1245143106481094657,"dogs are the superior pet!!! cats can get aids, dogs can’t, cats get corona virus, dogs don’t",1,0,0,0,0,0,0,0,0,0,1
7140,1245223129204633602,Corona Virus was a sick twisted joke by the government and this was all a big April Fools joke. Yeah...I wish,1,0,0,1,1,1,0,0,0,0,0
4262,1245186948827922434,"With a very warm and lushiciously beating heart, I have tested positively for COWEED-420 #coronavirus #AprilFoolsDay #420isnotcancelled",1,0,0,0,0,0,0,0,0,0,1
9018,1245252409573679104,"The day covid19 will start killing alphabetically in zambia, that's when bwalya will accept ati ni zebwalya",0,0,0,1,0,0,1,0,0,0,1
9112,1245253621400227840,Did a kpop idol just pull a coronavirus prank oh hell nah,0,0,0,0,0,0,1,0,0,0,0
8526,1245245006832525313,This corona virus isn’t something to joke Kim Jaejoong please :((,0,0,0,0,0,1,1,0,0,0,0
3238,1245174157219946502,Watching Pacific Rim and I never knew before it took place in 2020. I think there is some kind of Corona/Kaiju metaphor in there somewhere,0,0,0,0,0,0,0,0,0,0,1
2771,1245168893016125444,"Hey, @realDonaldTrump &amp; @VP how's that website by @Google coming?  Not....right?  Another GD lie?   #TrumpLiesAmericansDie 
#coronavirus",0,0,0,0,0,0,1,0,0,1,0
2490,1245164958276558849,I sweat more doing tik toks than I did on my run today. Corona please leave so I can delete this app,0,0,0,0,0,1,1,0,0,0,1
2419,1245164098456698880,"In this time of fear, let love, faith and hope make us through.  #coronavirus",1,0,0,0,0,0,0,0,0,0,0
3911,1245183065959342081,I just found how there’s no backspace button on the corona virus kinda sad hbu :/,0,0,0,0,0,1,0,0,0,0,0
2345,1245163109070688257,Okay corona it’s time for you to go !! You fucking w/ my 2week fill and pedicure 🤦🏽‍♀️🥺,0,0,0,0,0,1,1,0,0,0,0
5601,1245204291926843392,"* quarantine Radio *

Tory : whats are you doing to stay corona free ?

Young thug : having sex 

Content",0,0,0,0,0,0,1,0,0,0,1
3165,1245173272469049344,"Corona pandemic is like some hollywood movie no matter where it started but it show effect in NYcity.
#corona #NewYorkCity",0,0,0,0,0,1,1,0,0,0,1
7264,1245225105367502850,"RT #MarkazCOVIDSpread ON TAPE: Markaz chief urged Muslims to defy lockdown, termed Coronavirus a 'conspiracy' @republic",0,0,0,0,0,0,1,0,1,0,0
322,1245141795308257284,I know it’s the 1st April but please don’t be making fake news about corona,0,0,0,0,1,0,1,0,0,0,0
8739,1245247858930040833,"Mexico reports 1,215 cases of coronavirus and 29 deaths – Health Ministry 
#Covid_19",0,0,0,0,0,0,0,0,1,0,0
1982,1245158671421714437,"Part of the panic and fear is occurring because the government cannot be trusted.
#COVID19 #coronavirus 
#MSMHatesAmerica #Trump #POTUS",0,0,0,0,1,0,0,1,0,0,0
6531,1245215394857656321,my high ass ☠️☠️ i meant to say i’m waiting for that april fools saying that the coronavirus is fake ☠️😂,0,0,0,0,0,0,0,0,0,0,1
3801,1245181463294808066,I’m really sad at the fact that corona fucked up my dance season like that was one of the only things I was looking forward to,0,0,0,0,0,1,1,0,0,0,0
5352,1245201369990148096,Thanos is on his way to get snap half of life to rid the corona virus.,0,0,0,0,0,0,0,0,0,1,1
761,1245145652679540737,I just had to pay a nearly $4 fee to pay my water bill over the phone :)))) fuck you corona,0,0,0,0,0,0,1,0,0,0,0
1376,1245151653889703936,COVID-19 in Cameroon: Calling for the use of mask for everyone going out: Thank you Mr Minister !,0,1,0,1,0,0,0,0,0,0,0
6037,1245209531342356482,"one of my friend’s relatives died of corona virus, this shit is fucked up",0,0,0,0,1,1,1,0,0,0,0
2322,1245162806791544832,"Oh, Aldi have the first coronavirus-era advert I've seen...",0,0,0,0,0,0,0,0,0,1,1
8102,1245238238408626179,i don't think he's joking. idk he'd never make fun of sumn as serious and important as the coronavirus right ? esp as a korean citizen,0,0,0,0,1,0,1,0,0,0,0
452,1245143034259529729,2 ppl just caught coronavirus that was working at the store where I’m at and these ppl don’t give two fucks,0,0,0,0,0,0,1,0,0,1,0
1609,1245154409295876098,Bruh wtf is up with Dallas 🤦🏽‍♂️ too many corona cases 🤦🏽‍♂️🤦🏽‍♂️,0,0,0,0,1,1,0,0,0,0,0
4013,1245184147187838976,i’m gone fr stay in the house now im tired of this corona shit,0,0,0,0,0,1,0,0,0,0,0
5927,1245208185557811202,12 years of school just to even get the opportunity to walk across that stage.... fuck a bitch names coronavirus,0,0,0,0,0,0,1,0,0,0,0
5967,1245208659899994117,Can’t wait for April fools tomorrow. They are finally going to tell us this corona virus was all a joke. 🤗,1,0,0,1,0,0,0,0,0,0,1
8699,1245247183856603137,Something about this #Coronavirus doesn’t sit well with me but I cannot pin point as to what it is. Just an intuition.,0,0,0,0,1,0,0,0,0,1,0
4469,1245189529536999425,Best thing that came out of this Corona situation is the videos of kids messing with teachers. I don't care who you are it's funny.,0,0,0,0,0,0,0,0,0,0,1
9655,1247854849523318784,SAL AS CONTRACTED THE CORONA VIRUS MAKING HIM TONIGHT'S BIG LOSER,0,0,0,0,0,0,1,1,0,0,1
5107,1245198090484822019,Looking at World Coronavirus stats..........We really not gonna be done with this till the Summer.,0,0,0,1,0,0,0,0,0,0,0
9607,1247853599574630401,"Fears grow over a coronavirus pandemic in Gaza amid Israeli siege. Via: @PressTV
 #SaveGazaFromCorona 
#SiegeIsEpidemic",0,0,0,0,1,0,0,0,1,0,0
5974,1245208719719202816,Please join me Thursday to talk about resources available to deal with the Coronavirus and it’s economic impact.,1,0,0,0,0,0,0,0,1,0,0
9861,1247860079321329664,It’s been fun waking up every morning asking myself is this allergies or Coronavirus?,0,0,0,0,0,0,0,0,0,0,1
6606,1245216180136071168,i’m just waiting for corona to say “april fools bitch” so i can live my life,1,0,0,0,0,0,1,0,0,0,1
7196,1245224009718886401,was gonna grow my hair out but this corona got me thinking i should shave my head for a sec loool,0,0,0,0,0,0,0,0,0,0,1
4756,1245193618370920448,@CNN you suck! Not helpful not showing Trump the coronavirus updates! You are the Communist News Network!,0,0,0,0,0,0,1,0,0,0,0
7303,1245225578912821249,Preemptively cringing at all the “Coronavirus is over” posts coming our way tomorrow,1,0,0,0,0,0,1,0,0,0,0
653,1245144738514247681,"@brucefenton @peterktodd Let them goto church, then when they get Coronavirus tell them to go back to church and pray.",0,0,0,0,0,0,1,0,0,0,0
8605,1245246032247570432,"This is.. 
April fools jokes day. If you are joking about Covid19 in April fools, you can get sentenced.",0,0,0,0,0,0,1,0,0,0,0
7205,1245224152421871628,"And, of course, help spread coronavirus through its recent conference, allowed to proceed by PM Morrison .",0,0,0,0,0,0,1,0,0,0,0
6806,1245218607828594688,"Things I am getting to learn thanks to #Covid_19 

Informative thread on evolution of legal language",1,1,0,0,0,0,0,0,0,0,0
3125,1245172676429139969,The world should get together and sue the Chinese government for every cent they have! #COVID19,0,0,0,0,0,0,1,0,0,0,1
960,1245147279776010241,This lawyer is suing DeSantis! Everyone retweet this! #DeSantisBetrayedFlorida #Florida #COVID #coronavirus,0,0,0,1,0,0,1,0,0,0,0
5383,1245201713373614084,@followlasg I wish to make a cash donation to help stop the speed of corona virus. How may I do that please,1,1,0,0,0,0,0,0,0,1,0
6246,1245212182566051840,I have corona is gonna be the im having a baby april fools joke of 2020,0,0,0,0,0,0,0,0,0,0,1
2468,1245164680898887681,Shiddd we gone make it work this time blame everything on corona😂😂😂😂,0,0,0,0,0,0,0,0,0,0,1
2378,1245163502802579456,#delhipolice requesting #TablighiJamaat organisers about the serious implications of #CoronavirusOutbreak #corona,0,0,0,1,1,0,0,0,1,0,0
3265,1245174459318886411,Yall think Corona is a bitch shiddd.... have a bitter babymom 🥴😂,0,0,0,0,0,0,0,0,0,0,1
8366,1245242699785125888,Your negativeness won't play. Role against Covid_19  stop playing political game at this stage nxa cheap mind,0,0,0,0,0,0,1,0,0,0,0
3619,1245179236605759490,Pakistani are human bombs what the difference whether they die with corona or by doing jihad,0,0,0,1,0,0,1,0,0,0,0
726,1245145412736081921,Friendly reminder COVID19 is real and pls stay at home so we can all go out later,1,0,0,0,0,0,0,0,0,0,0
3116,1245172588436836352,Your boy really got hit with the corona virus😔 10/10 not tight.,0,0,0,0,0,1,0,0,0,0,0
7133,1245222936706940928,"TWITTER IS NOT LETTING ME POST CERTAIN THINGS ABOUT THE CORONAVIRUS SITUATION:
CORONAVIRUSUNIT dot COM",0,0,0,0,0,1,1,1,0,0,0
6018,1245209284444598272,France sees jump in domestic abuse amid coronavirus pandemic: report.,0,0,0,0,0,0,0,0,1,0,0
6906,1245220030566055937,#Coronavirus snip snip! trim that excess population! boo-yah!,0,0,0,0,1,0,0,0,0,0,1
4428,1245189097444052992,"I haven’t kissed my mom good night in weeks, this Corona shit gotta go.",1,0,0,0,0,1,1,0,0,0,0
5548,1245203689041625090,If key to getting ahead is testing why aren't we engaging more labs to do the tests? #COVID19 #covid19ab,1,0,0,0,0,0,1,0,0,1,0
936,1245147128248381440,"Just an fyi, Coronavirus should not be a part of any April Fools joke tomorrow. Shit ain’t gonna be funny.",0,0,0,0,0,0,1,0,0,0,0
5776,1245206270551838726,Drunk on FaceTime to celebrate alyssas birthday thank u corona,1,0,0,0,0,0,1,0,0,0,1
5942,1245208395835203584,Can we create a new app that’s just Twitter but a corona free zone!?!?,0,0,0,0,0,0,1,0,0,1,0
1799,1245156627877179394,So it would be safe to say #COVID19 is the new Fifth Avenue...Do I have that right?,1,0,0,0,0,0,0,0,0,0,1
8157,1245239089592283137,A dangerous curve for a continent with    serious  healthcare constraints...not to be ignored #CoronaAlert 👇🏻👇🏻,0,0,0,1,1,0,0,0,0,0,0
2807,1245169224726839296,"I JUST WANNA DRESS UP AND DAZZLE THE CROWDS AT A PARTY, WHY DIDNT WE TAKE CORONAVIRUS SERIOUSLY",0,0,0,0,0,0,1,0,0,0,1
7665,1245231509079855104,Sometimes I’m minding my business and then all I hear is Cardi B saying Coronavirus,0,0,0,0,0,0,1,0,0,0,1
6898,1245219963830439936,Insert some crappy I got the corona virus April Fools joke here,0,0,0,0,0,0,1,0,0,1,0
2438,1245164366955241472,the biggest loss of the corona shit is that i will not be seeing hamilton live 🥺,0,0,0,0,0,1,0,0,0,0,0
91,1245139595756548100,#StayAtHomeSa yesterday i manage to watch 6 movies which is very difficult for me but I did it #TheLockdown #SANDFDeployment #COVID19,1,0,0,0,0,0,0,0,0,1,1
9610,1247853632873271297,I’m so naive n stupid that if a person tells me corona is a conspiracy I would believe them,0,0,0,1,0,0,0,1,0,0,1
9091,1245253328465842176,"S. KOREA REPORTS 101 MORE CASES OF NEW CORONAVIRUS, TOTAL NOW AT 9,887",0,0,0,0,0,0,0,0,1,0,0
3360,1245175771531886593,Shout out to my hands for the ass beating their taking 😰 #CrackedHands #DryAssHands #coronavirus,1,0,0,0,0,0,0,0,0,0,1
9338,1247848227011006464,"Third of Britons and the rest of #UK

What do you think of mainstream news media's coverage of the #COVID19 since January 2020?",0,0,0,0,0,0,0,0,0,1,0
6364,1245213449451384846,"According to my mom, I can probably get you guys the cure for Corona by next week. I apparently just lack focus.",0,0,0,0,0,0,0,0,0,0,1
201,1245140643489382401,Need this to be all cleared up by late summer so we can see everyone’s #coronavirus and #TigerKing Halloween costumes. 🦠 🐅,1,0,0,0,0,1,0,0,0,1,1
4958,1245196366252593152,Take a break from COVID19 twitter and check out earthquake twitter. This joint is wild.,0,0,0,0,1,0,0,0,0,0,1
1037,1245147992115593216,About to make the biggest move of my life. Kinda scared but excited. Corona please leave us alone!!!! Hurry tf up!,1,0,0,0,1,0,0,0,0,0,0
9209,1247570164876525569,Seems like every Bajan wants the Government to create a Covid19 plan specifically for them.,0,0,0,0,0,0,1,0,0,0,0
7281,1245225322590633984,Ok guys April fools. Just admit the corona virus was a prank,1,0,0,0,0,0,1,0,0,0,1
3357,1245175729685438464,Corona you better get your shit together by summer please and thank you bye,1,0,0,0,0,0,1,0,0,0,0
4498,1245189927245135872,"Are we sure the symptoms of corona virus aren’t bloating, weight gain, and alcohol poisoning?",0,0,0,0,0,0,0,0,0,0,1
2103,1245159938093207552,cardi b’s coronavirus vid is the most unfunniest and jarring thing on socials rn. Sorry not sorry x,0,0,0,0,0,0,1,0,0,0,0
1950,1245158281649074183,was gonna my break my record for the amount of traveling in one year this year but corona said :🤡🤡,0,0,0,0,0,1,0,0,0,0,1
998,1245147678490722304,"Low key really hoping someone comes on national TV tomorrow, says “APRIL FOOLS” about coronavirus and we all go back to normal.",1,0,0,0,0,0,0,0,0,0,1
6699,1245217319615221760,"Attending a crowded religious gathering in the name of god won't get you #coronavirus. 
Happy #AprilFoolsDay  
#stayhome",0,0,0,0,1,0,0,0,0,0,1
1078,1245148399210508289,"The consequences of getting the #CoronaVirus will be NOTHING we could have imagined. 

#KeepPraying
#StaySafe
#BelieveTheScientists",0,1,1,0,1,0,0,0,0,0,0
9030,1245252610837434368,"Breaking #FoxNews Alert : Coronavirus death toll in US reaches 4,000",0,0,0,0,0,0,0,0,1,0,0
547,1245143722511212545,@YahooFinance @IvankaTrump Hey Ivanka I hope your aware that the corona virus was not started by a beer.,0,0,0,0,0,0,0,0,0,1,1
5248,1245199981016944641,"if i see one more “if corona doesn’t take you out, can i?” on tinder i’m going to disown the male species once again i’m done giving chances",0,0,0,1,0,0,1,0,0,0,1
